Date,Price,Open,High,Low,Vol.,Change %,r
2-Jun-17,"7,234.51","7,205.22","7,251.24","7,200.01",-,0.16%,0.0016
1-Jun-17,"7,223.29","7,171.79","7,223.32","7,147.68",-,0.89%,0.0088
31-May-17,"7,159.54","7,198.31","7,198.50","7,120.96",-,-0.40%,-0.0040
30-May-17,"7,188.06","7,214.04","7,216.21","7,183.40",-,-0.56%,-0.0057
26-May-17,"7,228.81","7,232.04","7,235.30","7,218.56",-,-0.24%,-0.0024
25-May-17,"7,246.42","7,251.42","7,268.29","7,235.23",-,0.21%,0.0021
24-May-17,"7,231.23","7,228.13","7,236.09","7,211.23",-,0.10%,0.0010
23-May-17,"7,223.92","7,198.56","7,238.70","7,178.45",-,0.56%,0.0056
22-May-17,"7,183.79","7,186.91","7,193.19","7,155.60",-,0.25%,0.0024
19-May-17,"7,166.22","7,119.52","7,195.34","7,119.52",-,0.95%,0.0094
18-May-17,"7,099.13","7,069.42","7,128.19","7,057.65",-,0.26%,0.0026
17-May-17,"7,080.60","7,151.21","7,166.36","7,066.90",-,-2.18%,-0.0223
16-May-17,"7,238.61","7,247.14","7,257.43","7,219.54",-,0.01%,0.0001
15-May-17,"7,237.81","7,185.95","7,247.61","7,185.95",-,0.73%,0.0072
12-May-17,"7,185.42","7,188.46","7,191.06","7,157.97",-,-0.32%,-0.0032
11-May-17,"7,208.70","7,221.47","7,221.47","7,167.66",-,-0.56%,-0.0057
10-May-17,"7,249.63","7,220.03","7,250.95","7,209.65",-,0.40%,0.0040
9-May-17,"7,220.71","7,261.59","7,267.48","7,202.42",-,-0.60%,-0.0060
8-May-17,"7,264.33","7,280.84","7,287.19","7,247.98",-,-0.38%,-0.0038
5-May-17,"7,291.78","7,279.55","7,291.78","7,262.90",-,0.38%,0.0038
4-May-17,"7,264.08","7,282.08","7,290.54","7,234.34",-,0.20%,0.0020
3-May-17,"7,249.76","7,227.62","7,254.14","7,219.98",-,0.04%,0.0004
2-May-17,"7,246.97","7,248.94","7,255.36","7,219.27",-,0.06%,0.0006
1-May-17,"7,242.30","7,230.20","7,265.06","7,217.31",-,0.47%,0.0047
28-Apr-17,"7,208.13","7,254.83","7,259.35","7,205.77",-,-0.83%,-0.0083
27-Apr-17,"7,268.10","7,303.28","7,303.28","7,241.46",-,-0.36%,-0.0036
26-Apr-17,"7,294.52","7,304.66","7,343.49","7,291.58",-,-0.20%,-0.0020
25-Apr-17,"7,309.38","7,297.06","7,331.10","7,297.06",-,0.75%,0.0074
24-Apr-17,"7,255.32","7,242.37","7,274.93","7,239.01",-,1.78%,0.0175
21-Apr-17,"7,128.65","7,168.31","7,177.32","7,122.06",-,-0.58%,-0.0059
20-Apr-17,"7,170.45","7,124.53","7,178.41","7,113.16",-,1.16%,0.0115
19-Apr-17,"7,088.17","7,131.49","7,149.86","7,076.06",-,-0.13%,-0.0013
18-Apr-17,"7,097.22","7,138.84","7,138.84","7,059.07",-,-0.59%,-0.0059
17-Apr-17,"7,138.99","7,056.72","7,140.77","7,049.17",-,1.49%,0.0147
13-Apr-17,"7,033.93","7,078.78","7,125.51","7,033.76",-,-1.06%,-0.0107
12-Apr-17,"7,109.08","7,145.10","7,145.10","7,097.67",-,-0.69%,-0.0069
11-Apr-17,"7,158.44","7,140.52","7,159.19","7,097.45",-,0.01%,0.0001
10-Apr-17,"7,157.68","7,158.09","7,186.38","7,130.30",-,0.06%,0.0006
7-Apr-17,"7,153.66","7,145.14","7,185.63","7,128.28",-,-0.26%,-0.0026
6-Apr-17,"7,172.56","7,132.47","7,191.09","7,110.05",-,0.48%,0.0048
5-Apr-17,"7,138.21","7,215.34","7,242.63","7,135.83",-,-0.58%,-0.0058
4-Apr-17,"7,179.68","7,193.73","7,193.73","7,155.91",-,-0.20%,-0.0020
3-Apr-17,"7,194.11","7,215.18","7,224.44","7,131.55",-,-0.31%,-0.0031
31-Mar-17,"7,216.68","7,229.54","7,245.01","7,215.98",-,-0.44%,-0.0044
30-Mar-17,"7,248.65","7,193.47","7,260.96","7,190.38",-,0.74%,0.0074
29-Mar-17,"7,195.21","7,203.91","7,211.19","7,172.32",-,-0.39%,-0.0040
28-Mar-17,"7,223.71","7,140.33","7,242.48","7,140.33",-,1.06%,0.0104
27-Mar-17,"7,148.25","7,081.61","7,153.02","7,061.57",-,-0.27%,-0.0027
24-Mar-17,"7,167.78","7,184.27","7,203.94","7,131.53",-,0.01%,0.0001
23-Mar-17,"7,167.16","7,138.06","7,221.41","7,127.76",-,0.33%,0.0032
22-Mar-17,"7,143.87","7,122.82","7,158.69","7,086.77",-,-0.16%,-0.0016
21-Mar-17,"7,155.01","7,329.54","7,334.72","7,147.32",-,-1.86%,-0.0189
20-Mar-17,"7,290.31","7,322.13","7,336.34","7,288.79",-,-0.69%,-0.0070
17-Mar-17,"7,341.07","7,390.60","7,391.52","7,333.31",-,-0.62%,-0.0062
16-Mar-17,"7,386.65","7,371.51","7,413.03","7,371.51",-,0.47%,0.0047
15-Mar-17,"7,352.27","7,336.89","7,363.63","7,328.83",-,0.52%,0.0052
14-Mar-17,"7,313.89","7,315.40","7,318.03","7,279.92",-,-0.34%,-0.0034
13-Mar-17,"7,338.87","7,330.64","7,353.12","7,320.13",-,0.21%,0.0021
10-Mar-17,"7,323.78","7,357.51","7,357.58","7,286.59",-,0.05%,0.0005
9-Mar-17,"7,320.36","7,336.15","7,367.41","7,298.74",-,0.06%,0.0006
8-Mar-17,"7,315.96","7,383.98","7,398.02","7,312.87",-,-0.34%,-0.0034
7-Mar-17,"7,340.72","7,360.16","7,360.16","7,326.46",-,-0.26%,-0.0026
6-Mar-17,"7,360.15","7,372.83","7,373.38","7,336.14",-,-0.58%,-0.0058
3-Mar-17,"7,402.78","7,375.07","7,411.86","7,374.35",-,0.38%,0.0037
2-Mar-17,"7,375.05","7,457.86","7,457.86","7,371.93",-,-1.13%,-0.0114
1-Mar-17,"7,459.45","7,414.16","7,478.18","7,411.18",-,1.90%,0.0186
28-Feb-17,"7,320.48","7,323.55","7,336.28","7,300.67",-,-0.38%,-0.0039
27-Feb-17,"7,348.71","7,322.52","7,353.36","7,315.17",-,0.29%,0.0029
24-Feb-17,"7,327.41","7,375.07","7,375.07","7,298.91",-,-0.65%,-0.0065
23-Feb-17,"7,375.06","7,380.91","7,385.81","7,338.85",-,0.10%,0.0010
22-Feb-17,"7,367.68","7,349.22","7,371.60","7,338.71",-,-0.10%,-0.0010
21-Feb-17,"7,375.10","7,341.02","7,376.93","7,340.16",-,0.46%,0.0046
17-Feb-17,"7,341.07","7,308.64","7,341.09","7,294.26",-,-0.11%,-0.0011
16-Feb-17,"7,349.34","7,348.04","7,358.81","7,317.88",-,-0.03%,-0.0003
15-Feb-17,"7,351.61","7,307.40","7,359.45","7,298.61",-,0.61%,0.0060
14-Feb-17,"7,307.27","7,253.40","7,312.14","7,242.25",-,0.67%,0.0066
13-Feb-17,"7,258.79","7,200.20","7,280.82","7,200.20",-,0.82%,0.0081
10-Feb-17,"7,199.94","7,193.19","7,213.00","7,177.78",-,0.25%,0.0025
9-Feb-17,"7,182.02","7,128.45","7,185.85","7,124.11",-,1.04%,0.0103
8-Feb-17,"7,108.29","7,109.17","7,112.44","7,072.09",-,-0.36%,-0.0036
7-Feb-17,"7,134.13","7,160.14","7,169.24","7,127.20",-,-0.18%,-0.0018
6-Feb-17,"7,146.68","7,142.89","7,176.24","7,137.45",-,-0.45%,-0.0045
3-Feb-17,"7,179.04","7,134.67","7,185.66","7,124.25",-,1.70%,0.0168
2-Feb-17,"7,058.72","7,035.04","7,075.43","7,023.15",-,-0.04%,-0.0004
1-Feb-17,"7,061.24","7,106.85","7,125.42","7,047.90",-,-0.04%,-0.0004
31-Jan-17,"7,064.02","7,073.98","7,101.85","7,036.98",-,-0.25%,-0.0025
30-Jan-17,"7,081.90","7,094.98","7,097.57","7,040.90",-,-0.78%,-0.0079
27-Jan-17,"7,137.65","7,171.97","7,172.71","7,129.10",-,-0.56%,-0.0056
26-Jan-17,"7,177.68","7,175.39","7,192.05","7,161.45",-,0.16%,0.0015
25-Jan-17,"7,166.56","7,125.45","7,169.90","7,125.45",-,1.27%,0.0126
24-Jan-17,"7,076.35","7,027.80","7,092.81","7,018.42",-,0.88%,0.0087
23-Jan-17,"7,014.51","7,007.71","7,025.96","6,984.09",-,-0.13%,-0.0013
20-Jan-17,"7,023.32","6,995.81","7,032.45","6,995.81",-,0.52%,0.0052
19-Jan-17,"6,986.87","7,029.70","7,034.66","6,966.02",-,-0.53%,-0.0053
18-Jan-17,"7,024.17","7,005.67","7,026.95","6,973.50",-,0.34%,0.0034
17-Jan-17,"7,000.33","7,059.24","7,064.91","6,990.06",-,-1.23%,-0.0124
13-Jan-17,"7,087.22","7,087.55","7,134.37","7,067.31",-,0.36%,0.0036
12-Jan-17,"7,061.67","7,072.17","7,074.00","7,007.29",-,-0.39%,-0.0040
11-Jan-17,"7,089.67","7,047.11","7,089.70","7,031.35",-,0.47%,0.0047
10-Jan-17,"7,056.28","7,047.96","7,092.33","7,037.97",-,0.13%,0.0013
9-Jan-17,"7,047.05","7,075.79","7,082.44","7,039.16",-,-0.81%,-0.0082
6-Jan-17,"7,104.72","7,097.43","7,123.31","7,081.47",-,0.15%,0.0015
5-Jan-17,"7,094.01","7,102.37","7,115.63","7,045.30",-,-0.35%,-0.0036
4-Jan-17,"7,119.23","7,064.56","7,121.81","7,064.36",-,1.16%,0.0115
3-Jan-17,"7,037.45","7,035.21","7,061.47","6,988.55",-,1.09%,0.0108
30-Dec-16,"6,961.55","6,953.58","6,975.50","6,938.30",-,0.39%,0.0039
29-Dec-16,"6,934.57","6,953.60","6,965.52","6,914.24",-,-0.26%,-0.0026
28-Dec-16,"6,952.65","7,014.59","7,014.80","6,947.69",-,-0.94%,-0.0095
27-Dec-16,"7,018.61","7,019.97","7,027.82","7,012.31",-,0.10%,0.0010
23-Dec-16,"7,011.86","7,002.15","7,011.88","6,991.82",-,0.05%,0.0005
22-Dec-16,"7,008.49","7,016.76","7,018.11","6,987.66",-,-0.33%,-0.0033
21-Dec-16,"7,031.55","7,055.27","7,055.27","7,031.45",-,-0.40%,-0.0040
20-Dec-16,"7,059.77","7,023.98","7,060.06","7,023.98",-,0.77%,0.0077
19-Dec-16,"7,005.49","6,994.65","7,010.41","6,969.93",-,0.07%,0.0007
16-Dec-16,"7,000.81","7,042.57","7,048.82","6,993.29",-,-0.38%,-0.0039
15-Dec-16,"7,027.82","7,006.13","7,068.91","7,000.16",-,0.50%,0.0050
14-Dec-16,"6,992.60","7,030.46","7,085.19","6,980.30",-,-1.05%,-0.0107
13-Dec-16,"7,067.13","7,065.61","7,093.11","7,025.49",-,0.34%,0.0034
12-Dec-16,"7,043.42","7,072.36","7,094.19","7,023.66",-,-0.75%,-0.0076
9-Dec-16,"7,096.61","7,079.32","7,098.58","7,062.38",-,-0.02%,-0.0002
8-Dec-16,"7,097.87","7,052.32","7,124.68","7,042.08",-,0.84%,0.0083
7-Dec-16,"7,039.04","6,929.81","7,043.35","6,926.42",-,1.79%,0.0175
6-Dec-16,"6,915.54","6,878.14","6,917.24","6,847.81",-,1.22%,0.0121
5-Dec-16,"6,832.14","6,798.11","6,834.75","6,798.11",-,1.13%,0.0112
2-Dec-16,"6,755.65","6,769.94","6,777.04","6,738.47",-,-0.25%,-0.0025
1-Dec-16,"6,772.49","6,753.17","6,800.35","6,741.60",-,0.63%,0.0063
30-Nov-16,"6,729.90","6,740.77","6,753.61","6,717.98",-,0.39%,0.0039
29-Nov-16,"6,703.49","6,689.85","6,725.41","6,685.53",-,0.49%,0.0048
28-Nov-16,"6,671.08","6,709.20","6,732.77","6,665.51",-,-1.05%,-0.0106
25-Nov-16,"6,741.64","6,731.63","6,741.65","6,720.21",-,0.15%,0.0015
23-Nov-16,"6,731.62","6,707.29","6,734.21","6,678.02",-,0.19%,0.0019
22-Nov-16,"6,718.85","6,692.30","6,722.03","6,684.63",-,0.40%,0.0040
21-Nov-16,"6,691.91","6,682.78","6,699.46","6,664.82",-,0.49%,0.0049
18-Nov-16,"6,659.16","6,656.06","6,669.38","6,644.36",-,-0.13%,-0.0013
17-Nov-16,"6,668.07","6,628.76","6,683.85","6,622.13",-,0.62%,0.0062
16-Nov-16,"6,627.04","6,632.51","6,645.50","6,609.22",-,-0.91%,-0.0091
15-Nov-16,"6,687.65","6,643.79","6,687.66","6,615.41",-,0.13%,0.0013
14-Nov-16,"6,679.24","6,608.96","6,683.96","6,608.96",-,1.56%,0.0154
11-Nov-16,"6,576.50","6,531.04","6,579.40","6,516.51",-,0.35%,0.0035
10-Nov-16,"6,553.38","6,487.80","6,583.04","6,469.50",-,2.02%,0.0198
9-Nov-16,"6,423.44","6,287.81","6,449.07","6,287.81",-,1.86%,0.0183
8-Nov-16,"6,306.19","6,268.97","6,323.49","6,246.78",-,0.22%,0.0022
7-Nov-16,"6,292.31","6,246.74","6,292.44","6,246.74",-,2.40%,0.0235
4-Nov-16,"6,144.70","6,163.43","6,185.76","6,127.12",-,-0.33%,-0.0033
3-Nov-16,"6,164.84","6,175.71","6,209.51","6,155.04",-,0.02%,0.0002
2-Nov-16,"6,163.80","6,204.91","6,209.14","6,152.16",-,-1.05%,-0.0106
1-Nov-16,"6,229.22","6,296.86","6,300.30","6,192.50",-,-0.80%,-0.0081
31-Oct-16,"6,279.55","6,266.63","6,295.37","6,266.63",-,0.21%,0.0021
28-Oct-16,"6,266.51","6,289.83","6,304.58","6,237.19",-,-0.20%,-0.0020
27-Oct-16,"6,278.97","6,304.99","6,308.15","6,271.93",-,-0.09%,-0.0009
26-Oct-16,"6,284.75","6,258.81","6,295.43","6,252.88",-,0.05%,0.0005
25-Oct-16,"6,281.67","6,284.16","6,294.74","6,266.65",-,-0.22%,-0.0022
24-Oct-16,"6,295.66","6,301.75","6,320.86","6,285.66",-,0.42%,0.0042
21-Oct-16,"6,269.14","6,234.89","6,273.99","6,225.19",-,-0.05%,-0.0005
20-Oct-16,"6,272.53","6,266.97","6,303.93","6,254.00",-,0.00%,0.0000
19-Oct-16,"6,272.45","6,242.07","6,282.00","6,239.00",-,0.65%,0.0065
18-Oct-16,"6,231.98","6,231.56","6,243.09","6,211.86",-,0.94%,0.0093
17-Oct-16,"6,174.06","6,189.45","6,202.49","6,163.89",-,-0.18%,-0.0018
14-Oct-16,"6,185.40","6,214.77","6,239.73","6,174.22",-,0.36%,0.0036
13-Oct-16,"6,163.33","6,159.43","6,172.19","6,106.61",-,-0.66%,-0.0067
12-Oct-16,"6,204.59","6,191.34","6,220.88","6,183.13",-,0.30%,0.0029
11-Oct-16,"6,186.33","6,240.88","6,240.88","6,163.23",-,-1.07%,-0.0108
10-Oct-16,"6,253.07","6,246.92","6,270.57","6,246.92",-,0.49%,0.0049
7-Oct-16,"6,222.56","6,236.97","6,246.99","6,186.89",-,-0.20%,-0.0020
6-Oct-16,"6,235.19","6,233.91","6,240.52","6,203.09",-,-0.03%,-0.0003
5-Oct-16,"6,236.90","6,217.69","6,249.40","6,217.69",-,0.70%,0.0070
4-Oct-16,"6,193.42","6,207.37","6,225.36","6,175.42",-,-0.10%,-0.0010
3-Oct-16,"6,199.63","6,236.62","6,236.62","6,184.93",-,-0.59%,-0.0060
30-Sep-16,"6,236.62","6,195.48","6,261.92","6,193.58",-,1.00%,0.0099
29-Sep-16,"6,174.76","6,262.63","6,276.87","6,152.12",-,-1.54%,-0.0156
28-Sep-16,"6,271.19","6,237.01","6,273.68","6,206.69",-,0.55%,0.0055
27-Sep-16,"6,237.01","6,194.47","6,246.44","6,182.28",-,0.33%,0.0033
26-Sep-16,"6,216.44","6,249.52","6,257.09","6,211.35",-,-1.15%,-0.0117
23-Sep-16,"6,289.01","6,337.93","6,337.93","6,288.35",-,-0.77%,-0.0078
22-Sep-16,"6,337.93","6,317.38","6,353.98","6,317.38",-,0.73%,0.0073
21-Sep-16,"6,291.76","6,244.88","6,296.23","6,227.58",-,1.35%,0.0134
20-Sep-16,"6,207.72","6,236.67","6,247.05","6,200.43",-,0.10%,0.0010
19-Sep-16,"6,201.31","6,168.61","6,233.76","6,168.61",-,0.53%,0.0053
16-Sep-16,"6,168.56","6,200.52","6,200.52","6,151.70",-,-0.98%,-0.0099
15-Sep-16,"6,229.86","6,170.26","6,239.70","6,166.28",-,0.81%,0.0081
14-Sep-16,"6,179.66","6,195.62","6,233.22","6,169.78",-,-0.33%,-0.0033
13-Sep-16,"6,200.36","6,262.95","6,262.95","6,181.23",-,-2.10%,-0.0214
12-Sep-16,"6,333.31","6,240.51","6,347.26","6,216.72",-,0.83%,0.0082
9-Sep-16,"6,281.28","6,368.19","6,373.37","6,281.28",-,-1.85%,-0.0189
8-Sep-16,"6,399.78","6,401.21","6,415.62","6,386.28",-,-0.11%,-0.0011
7-Sep-16,"6,407.07","6,392.23","6,409.50","6,384.75",-,0.07%,0.0007
6-Sep-16,"6,402.28","6,416.13","6,416.13","6,366.32",-,-0.12%,-0.0012
2-Sep-16,"6,409.72","6,388.51","6,420.49","6,382.33",-,0.72%,0.0072
1-Sep-16,"6,363.65","6,379.82","6,393.76","6,319.41",-,0.01%,0.0001
31-Aug-16,"6,363.23","6,355.38","6,367.03","6,317.49",-,0.24%,0.0024
30-Aug-16,"6,347.79","6,316.94","6,347.79","6,311.72",-,0.71%,0.0071
29-Aug-16,"6,302.90","6,260.00","6,315.24","6,260.00",-,0.78%,0.0078
26-Aug-16,"6,253.91","6,278.14","6,307.30","6,223.03",-,-0.14%,-0.0014
25-Aug-16,"6,262.61","6,245.25","6,272.22","6,245.00",-,0.21%,0.0020
24-Aug-16,"6,249.78","6,264.49","6,273.54","6,241.99",-,-0.04%,-0.0004
23-Aug-16,"6,252.59","6,260.62","6,276.68","6,251.36",-,0.38%,0.0038
22-Aug-16,"6,228.69","6,211.96","6,229.82","6,198.33",-,0.08%,0.0008
19-Aug-16,"6,223.72","6,218.79","6,226.85","6,187.10",-,-0.24%,-0.0024
18-Aug-16,"6,238.63","6,229.82","6,248.23","6,216.85",-,0.01%,0.0001
17-Aug-16,"6,237.82","6,219.09","6,241.28","6,202.31",-,0.30%,0.0030
16-Aug-16,"6,219.08","6,226.54","6,234.00","6,214.67",-,-0.33%,-0.0033
15-Aug-16,"6,239.79","6,218.69","6,320.81","6,218.69",-,0.48%,0.0048
12-Aug-16,"6,209.90","6,202.99","6,217.58","6,191.94",-,-0.19%,-0.0019
11-Aug-16,"6,221.52","6,209.76","6,232.95","6,203.63",-,0.19%,0.0019
10-Aug-16,"6,209.76","6,244.12","6,250.39","6,200.50",-,-0.48%,-0.0048
9-Aug-16,"6,239.61","6,223.05","6,245.99","6,222.53",-,0.31%,0.0031
8-Aug-16,"6,220.05","6,213.62","6,232.80","6,208.77",-,0.33%,0.0033
5-Aug-16,"6,199.47","6,139.47","6,199.47","6,139.47",-,1.55%,0.0152
4-Aug-16,"6,105.11","6,107.35","6,122.84","6,089.67",-,-0.03%,-0.0003
3-Aug-16,"6,107.07","6,057.27","6,107.07","6,057.27",-,0.82%,0.0082
2-Aug-16,"6,057.12","6,103.73","6,108.69","6,041.40",-,-1.00%,-0.0101
1-Aug-16,"6,118.31","6,142.81","6,159.79","6,107.20",-,-0.44%,-0.0044
29-Jul-16,"6,145.11","6,127.71","6,166.35","6,127.71",-,0.45%,0.0045
28-Jul-16,"6,117.47","6,097.26","6,125.58","6,072.25",-,0.08%,0.0008
27-Jul-16,"6,112.38","6,123.50","6,131.86","6,092.27",-,-0.04%,-0.0004
26-Jul-16,"6,114.52","6,105.98","6,125.53","6,091.05",-,0.15%,0.0015
25-Jul-16,"6,105.10","6,121.69","6,124.70","6,094.68",-,-0.36%,-0.0036
22-Jul-16,"6,127.31","6,103.82","6,130.50","6,095.89",-,0.49%,0.0049
21-Jul-16,"6,097.18","6,115.89","6,126.03","6,088.16",-,-0.34%,-0.0034
20-Jul-16,"6,118.04","6,093.30","6,120.91","6,089.39",-,0.41%,0.0041
19-Jul-16,"6,093.19","6,071.86","6,093.94","6,066.72",-,-0.16%,-0.0016
18-Jul-16,"6,102.95","6,082.61","6,109.42","6,075.34",-,0.33%,0.0033
15-Jul-16,"6,082.65","6,111.65","6,113.25","6,053.36",-,-0.04%,-0.0004
14-Jul-16,"6,085.02","6,101.66","6,105.61","6,076.33",-,0.87%,0.0086
13-Jul-16,"6,032.72","6,034.51","6,043.18","6,005.98",-,0.08%,0.0008
12-Jul-16,"6,028.12","5,985.92","6,036.48","5,985.92",-,1.55%,0.0153
11-Jul-16,"5,935.84","5,921.88","5,951.14","5,918.19",-,0.87%,0.0086
8-Jul-16,"5,884.71","5,783.39","5,893.23","5,783.39",-,1.81%,0.0178
7-Jul-16,"5,780.07","5,791.17","5,824.89","5,753.18",-,-0.05%,-0.0005
6-Jul-16,"5,783.22","5,732.65","5,784.53","5,704.60",-,-0.01%,-0.0001
5-Jul-16,"5,783.69","5,827.75","5,828.79","5,763.15",-,-1.71%,-0.0174
1-Jul-16,"5,884.39","5,897.38","5,912.13","5,875.68",-,-0.25%,-0.0025
30-Jun-16,"5,899.18","5,856.28","5,899.53","5,814.55",-,0.98%,0.0097
29-Jun-16,"5,841.81","5,777.80","5,841.95","5,772.83",-,2.00%,0.0196
28-Jun-16,"5,727.28","5,665.36","5,727.28","5,648.76",-,2.48%,0.0242
27-Jun-16,"5,588.93","5,685.64","5,685.64","5,550.13",-,-3.32%,-0.0343
24-Jun-16,"5,780.61","5,898.35","5,898.35","5,777.97",-,-6.27%,-0.0669
23-Jun-16,"6,167.36","6,109.53","6,167.36","6,109.53",-,2.25%,0.0220
22-Jun-16,"6,031.70","6,051.54","6,085.73","6,029.45",-,-0.17%,-0.0017
21-Jun-16,"6,041.68","6,031.56","6,057.56","6,006.77",-,0.69%,0.0068
20-Jun-16,"6,000.53","6,008.26","6,073.98","5,998.62",-,1.12%,0.0111
17-Jun-16,"5,933.83","5,925.39","5,948.91","5,905.52",-,0.37%,0.0036
16-Jun-16,"5,912.24","5,850.05","5,913.48","5,806.78",-,0.35%,0.0035
15-Jun-16,"5,891.63","5,887.81","5,948.89","5,887.81",-,0.07%,0.0007
14-Jun-16,"5,887.66","5,887.66","5,887.66","5,887.66",-,-1.35%,-0.0137
13-Jun-16,"5,968.04","6,001.42","6,040.41","5,965.40",-,-1.13%,-0.0114
10-Jun-16,"6,036.18","6,083.41","6,083.41","6,017.67",-,-1.70%,-0.0173
9-Jun-16,"6,140.72","6,156.94","6,156.94","6,115.35",-,-0.83%,-0.0083
8-Jun-16,"6,191.98","6,177.28","6,197.86","6,175.95",-,0.28%,0.0028
7-Jun-16,"6,174.66","6,169.51","6,201.22","6,169.51",-,0.08%,0.0008
6-Jun-16,"6,169.51","6,143.90","6,190.07","6,143.90",-,0.48%,0.0048
3-Jun-16,"6,139.97","6,146.21","6,151.48","6,080.91",-,-0.84%,-0.0085
2-Jun-16,"6,192.20","6,163.86","6,192.33","6,142.23",-,0.16%,0.0016
1-Jun-16,"6,182.42","6,127.63","6,186.17","6,103.85",-,0.11%,0.0011
31-May-16,"6,175.68","6,219.76","6,223.03","6,157.65",-,0.00%,0.0000
30-May-16,"6,175.68","6,219.76","6,223.03","6,157.65",-,-0.56%,-0.0056
27-May-16,"6,210.30","6,180.65","6,210.41","6,180.65",-,0.55%,0.0054
26-May-16,"6,176.58","6,203.42","6,203.42","6,169.81",-,-0.40%,-0.0040
25-May-16,"6,201.15","6,165.98","6,222.24","6,165.98",-,1.16%,0.0115
24-May-16,"6,129.93","6,065.49","6,137.89","6,065.49",-,1.74%,0.0171
23-May-16,"6,025.26","6,030.03","6,042.61","6,008.42",-,-0.16%,-0.0016
20-May-16,"6,034.70","6,014.97","6,060.97","6,014.97",-,0.65%,0.0065
19-May-16,"5,995.65","6,021.38","6,044.41","5,958.17",-,-0.89%,-0.0090
18-May-16,"6,049.73","5,961.44","6,067.15","5,961.44",-,1.42%,0.0140
17-May-16,"5,964.84","5,993.39","6,011.90","5,946.74",-,-0.68%,-0.0068
16-May-16,"6,005.57","5,964.52","6,026.88","5,963.99",-,0.75%,0.0075
13-May-16,"5,960.58","6,020.98","6,044.81","5,950.95",-,-1.25%,-0.0126
12-May-16,"6,035.88","6,052.49","6,074.30","5,996.70",-,0.04%,0.0004
11-May-16,"6,033.71","6,076.15","6,089.02","6,033.70",-,-1.08%,-0.0109
10-May-16,"6,099.40","6,042.57","6,100.57","6,042.57",-,1.32%,0.0130
9-May-16,"6,019.81","6,024.66","6,047.89","5,995.65",-,-0.22%,-0.0022
6-May-16,"6,032.98","6,006.74","6,034.99","5,968.86",-,0.44%,0.0043
5-May-16,"6,006.74","6,017.84","6,041.79","5,992.45",-,-0.17%,-0.0017
4-May-16,"6,016.70","6,011.98","6,041.53","5,990.16",-,-0.76%,-0.0077
3-May-16,"6,063.07","6,109.04","6,109.04","6,024.04",-,-1.72%,-0.0175
2-May-16,"6,169.38","6,136.54","6,173.30","6,114.28",-,0.79%,0.0079
29-Apr-16,"6,120.84","6,159.59","6,159.59","6,081.89",-,-0.64%,-0.0064
28-Apr-16,"6,160.16","6,194.16","6,221.44","6,145.37",-,-1.19%,-0.0120
27-Apr-16,"6,234.34","6,219.37","6,247.95","6,199.93",-,0.05%,0.0005
26-Apr-16,"6,231.28","6,201.67","6,234.78","6,195.44",-,0.82%,0.0082
25-Apr-16,"6,180.48","6,188.40","6,188.40","6,146.69",-,-0.44%,-0.0044
22-Apr-16,"6,207.94","6,157.67","6,216.94","6,157.67",-,0.91%,0.0090
21-Apr-16,"6,152.02","6,207.11","6,223.78","6,141.82",-,-0.84%,-0.0085
20-Apr-16,"6,204.30","6,172.90","6,217.79","6,166.88",-,0.76%,0.0075
19-Apr-16,"6,157.56","6,121.84","6,163.08","6,089.53",-,1.12%,0.0110
18-Apr-16,"6,089.54","6,026.74","6,089.75","6,019.67",-,0.71%,0.0070
15-Apr-16,"6,046.78","6,068.16","6,070.90","6,035.60",-,-0.22%,-0.0022
14-Apr-16,"6,060.36","6,036.97","6,083.65","6,025.38",-,0.22%,0.0022
13-Apr-16,"6,046.97","5,948.11","6,047.87","5,948.11",-,2.31%,0.0225
12-Apr-16,"5,910.72","5,817.37","5,919.81","5,817.37",-,1.60%,0.0158
11-Apr-16,"5,817.39","5,821.94","5,871.36","5,817.05",-,0.37%,0.0037
8-Apr-16,"5,795.84","5,787.65","5,841.74","5,783.62",-,0.88%,0.0088
7-Apr-16,"5,745.10","5,813.00","5,813.00","5,719.86",-,-1.83%,-0.0186
6-Apr-16,"5,852.06","5,812.03","5,853.72","5,789.31",-,0.59%,0.0059
5-Apr-16,"5,817.72","5,856.85","5,856.85","5,812.14",-,-1.63%,-0.0166
4-Apr-16,"5,914.11","5,947.59","5,951.74","5,903.82",-,-0.59%,-0.0060
1-Apr-16,"5,949.49","5,900.87","5,954.99","5,857.35",-,0.30%,0.0030
31-Mar-16,"5,931.58","5,946.34","5,961.84","5,922.74",-,-0.25%,-0.0025
30-Mar-16,"5,946.58","5,941.58","5,983.61","5,937.65",-,0.54%,0.0054
29-Mar-16,"5,914.65","5,858.14","5,915.64","5,830.06",-,0.47%,0.0047
28-Mar-16,"5,886.95","5,877.50","5,901.10","5,858.63",-,0.41%,0.0040
24-Mar-16,"5,863.15","5,854.48","5,863.34","5,814.91",-,-0.77%,-0.0078
23-Mar-16,"5,908.73","5,958.11","5,958.11","5,908.72",-,-1.03%,-0.0104
22-Mar-16,"5,970.34","5,959.37","5,989.60","5,936.52",-,-0.49%,-0.0050
21-Mar-16,"6,000.01","6,003.14","6,028.69","5,978.95",-,-0.19%,-0.0019
18-Mar-16,"6,011.66","6,002.00","6,040.61","5,989.63",-,0.63%,0.0063
