ANAT,2007-09-30,$2.98
ANAT,2007-06-30,$2.21
ANAT,2007-03-31,$1.85
ANAT,2006-12-31,$4.17
ANAT,2006-09-30,$2.06
ANAT,2006-06-30,$1.93
ANAT,2006-03-31,$2.11
ANAT,2005-12-31,$1.34
ANAT,2005-09-30,$2.04
ANAT,2005-06-30,$2.10
ANAT,2005-03-31,$3.43
RGA,2020-12-31,$2.12
RGA,2020-09-30,$3.12
RGA,2020-06-30,$2.48
RGA,2020-03-31,$-1.41
RGA,2019-12-31,$3.67
RGA,2019-09-30,$4.12
RGA,2019-06-30,$3.18
